,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeNumber,Gender,HourlyRate,JobLevel,JobRole,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,education_level,environmental_satiscation,job_involvement_label,job_satisfaction_label,performance_rating_label,relationship_satisfaction_label,work_life_balance_label
1218,41,No,Travel_Rarely,918,Sales,6,Marketing,1708,Male,35,3,Sales Executive,Single,9241,15869,1,No,12,80,0,10,3,10,8,8,7,Bachelor,Very High,High,High,Excellent,Medium,Better
1219,29,No,Travel_Rarely,1082,Research & Development,9,Medical,1709,Female,43,1,Laboratory Technician,Married,2974,25412,9,No,17,80,1,9,2,5,3,1,2,Master,Very High,High,High,Excellent,High,Better
1220,36,No,Travel_Rarely,530,Sales,2,Life Sciences,1710,Female,51,2,Sales Representative,Single,4502,7439,3,No,15,80,0,17,2,13,7,6,7,Master,High,High,Very High,Excellent,High,Good
1221,45,No,Non-Travel,1238,Research & Development,1,Life Sciences,1712,Male,74,3,Healthcare Representative,Married,10748,3395,3,No,23,80,1,25,3,23,15,14,4,Below College,High,Medium,High,Outstanding,Very High,Good
1222,24,Yes,Travel_Rarely,240,Human Resources,22,Human Resources,1714,Male,58,1,Human Resources,Married,1555,11585,1,No,11,80,1,1,2,1,0,0,0,Below College,Very High,Low,High,Excellent,High,Better
1223,47,Yes,Travel_Frequently,1093,Sales,9,Life Sciences,1716,Male,82,4,Sales Executive,Married,12936,24164,7,No,11,80,0,25,3,23,5,14,10,Bachelor,High,Low,High,Excellent,High,Bad
1224,26,No,Travel_Rarely,390,Research & Development,17,Medical,1718,Male,62,1,Laboratory Technician,Married,2305,6217,1,No,15,80,3,3,3,3,2,0,2,Master,Very High,Low,High,Excellent,High,Best
1225,45,No,Travel_Rarely,1005,Research & Development,28,Technical Degree,1719,Female,48,4,Research Director,Single,16704,17119,1,No,11,80,0,21,2,21,6,8,6,College,Very High,Medium,Medium,Excellent,High,Better
1226,32,No,Travel_Frequently,585,Research & Development,10,Life Sciences,1720,Male,56,1,Research Scientist,Married,3433,17360,6,No,13,80,1,10,3,5,2,1,3,Bachelor,Low,High,High,Excellent,Low,Good
1227,31,No,Travel_Rarely,741,Research & Development,2,Life Sciences,1721,Male,69,1,Laboratory Technician,Married,3477,18103,1,No,14,80,1,6,2,5,2,0,3,Master,Medium,High,High,Excellent,Very High,Best
1228,41,No,Non-Travel,552,Human Resources,4,Human Resources,1722,Male,60,2,Human Resources,Married,6430,20794,6,No,19,80,1,10,4,3,2,1,2,Bachelor,High,Low,Medium,Excellent,Medium,Better
1229,40,No,Travel_Rarely,369,Research & Development,8,Life Sciences,1724,Female,92,2,Manufacturing Director,Married,6516,5041,2,Yes,16,80,1,18,3,1,0,0,0,College,Medium,High,Low,Excellent,Medium,Better
1230,24,No,Travel_Rarely,506,Research & Development,29,Medical,1725,Male,91,1,Laboratory Technician,Divorced,3907,3622,1,No,13,80,3,6,2,6,2,1,2,Below College,Medium,High,Low,Excellent,Medium,Best
1231,46,No,Travel_Rarely,717,Research & Development,13,Life Sciences,1727,Male,34,2,Healthcare Representative,Single,5562,9697,6,No,14,80,0,19,3,10,7,0,9,Master,High,High,Medium,Excellent,Very High,Better
1232,35,No,Travel_Rarely,1370,Research & Development,27,Life Sciences,1728,Male,49,2,Manufacturing Director,Married,6883,5151,2,No,16,80,1,17,3,7,7,0,7,Master,Very High,High,High,Excellent,Medium,Better
1233,30,No,Travel_Rarely,793,Research & Development,16,Life Sciences,1729,Male,33,1,Research Scientist,Married,2862,3811,1,No,12,80,1,10,2,10,0,0,8,Below College,Medium,High,Very High,Excellent,Medium,Good
1234,47,No,Non-Travel,543,Sales,2,Marketing,1731,Male,87,2,Sales Executive,Married,4978,3536,7,No,11,80,1,4,3,1,0,0,0,Master,High,High,Medium,Excellent,Very High,Bad
1235,46,No,Travel_Rarely,1277,Sales,2,Life Sciences,1732,Male,74,3,Sales Executive,Divorced,10368,5596,4,Yes,12,80,1,13,5,10,6,0,3,Bachelor,High,High,Very High,Excellent,Medium,Good
1236,36,Yes,Travel_Rarely,1456,Sales,13,Marketing,1733,Male,96,2,Sales Executive,Divorced,6134,8658,5,Yes,13,80,3,16,3,2,2,2,2,Doctor,Medium,Medium,Low,Excellent,Medium,Better
1237,32,Yes,Travel_Rarely,964,Sales,1,Life Sciences,1734,Male,34,2,Sales Executive,Single,6735,12147,6,No,15,80,0,10,2,0,0,0,0,College,Low,Low,Medium,Excellent,Medium,Better
1238,23,No,Travel_Rarely,160,Research & Development,4,Medical,1735,Female,51,1,Laboratory Technician,Single,3295,12862,1,No,13,80,0,3,3,3,2,1,2,Below College,High,High,Medium,Excellent,High,Bad
1239,31,No,Travel_Frequently,163,Research & Development,24,Technical Degree,1736,Female,30,2,Manufacturing Director,Single,5238,6670,2,No,20,80,0,9,3,5,4,1,4,Below College,Very High,High,Very High,Outstanding,Very High,Good
1240,39,No,Non-Travel,792,Research & Development,1,Life Sciences,1737,Male,77,2,Laboratory Technician,Married,6472,8989,1,Yes,15,80,1,9,2,9,8,5,8,Bachelor,Very High,High,Very High,Excellent,Very High,Better
1241,32,No,Travel_Rarely,371,Sales,19,Life Sciences,1739,Male,80,3,Sales Executive,Married,9610,3840,3,No,13,80,1,10,2,4,3,0,2,Bachelor,Very High,Low,High,Excellent,High,Bad
1242,40,No,Travel_Rarely,611,Sales,7,Medical,1740,Male,88,5,Manager,Single,19833,4349,1,No,14,80,0,21,3,21,8,12,8,Master,Medium,High,Medium,Excellent,Medium,Good
1243,45,No,Travel_Rarely,176,Human Resources,4,Life Sciences,1744,Female,56,3,Human Resources,Married,9756,6595,4,No,21,80,2,9,2,5,0,0,3,Bachelor,High,Low,High,Outstanding,High,Best
1244,30,No,Travel_Frequently,1312,Research & Development,2,Technical Degree,1745,Female,78,1,Research Scientist,Single,4968,26427,0,No,16,80,0,10,2,9,7,0,7,Master,Very High,Medium,Low,Excellent,Very High,Better
1245,24,No,Travel_Frequently,897,Human Resources,10,Medical,1746,Male,59,1,Human Resources,Married,2145,2097,0,No,14,80,1,3,2,2,2,2,1,Bachelor,Low,High,Very High,Excellent,Very High,Better
1246,30,Yes,Travel_Frequently,600,Human Resources,8,Human Resources,1747,Female,66,1,Human Resources,Divorced,2180,9732,6,No,11,80,1,6,0,4,2,1,2,Bachelor,High,Medium,Very High,Excellent,High,Good
1247,31,No,Travel_Rarely,1003,Sales,5,Technical Degree,1749,Male,51,2,Sales Executive,Married,8346,20943,1,No,19,80,1,6,3,5,2,0,2,Bachelor,Low,High,High,Excellent,High,Better
1248,27,No,Travel_Rarely,1054,Research & Development,8,Medical,1751,Female,67,1,Research Scientist,Single,3445,6152,1,No,11,80,0,6,5,6,2,1,4,Bachelor,High,High,Very High,Excellent,High,Good
1249,29,Yes,Travel_Rarely,428,Sales,9,Marketing,1752,Female,52,1,Sales Representative,Single,2760,14630,1,No,13,80,0,2,3,2,2,2,2,Bachelor,Medium,Low,Medium,Excellent,High,Better
1250,29,No,Travel_Frequently,461,Research & Development,1,Life Sciences,1753,Male,70,2,Healthcare Representative,Single,6294,23060,8,Yes,12,80,0,10,5,3,2,0,2,Bachelor,Very High,Very High,High,Excellent,Very High,Best
1251,30,No,Travel_Rarely,979,Sales,15,Marketing,1754,Male,94,3,Sales Executive,Divorced,7140,3088,2,No,11,80,1,12,2,7,7,1,7,College,High,Medium,Low,Excellent,Low,Better
1252,34,No,Travel_Rarely,181,Research & Development,2,Medical,1755,Male,97,1,Research Scientist,Married,2932,5586,0,Yes,14,80,3,6,3,5,0,1,2,Master,Very High,Very High,Very High,Excellent,Low,Better
1253,33,No,Non-Travel,1283,Sales,2,Marketing,1756,Female,62,2,Sales Executive,Single,5147,10697,8,No,15,80,0,13,2,11,7,1,7,Bachelor,Very High,High,Medium,Excellent,Very High,Good
1254,49,No,Travel_Rarely,1313,Sales,11,Marketing,1757,Female,80,2,Sales Executive,Single,4507,8191,3,No,12,80,0,8,1,5,1,0,4,Master,Very High,High,Very High,Excellent,High,Best
1255,33,Yes,Travel_Rarely,211,Sales,16,Life Sciences,1758,Female,74,3,Sales Executive,Single,8564,10092,2,Yes,20,80,0,11,2,0,0,0,0,Bachelor,Low,High,Low,Outstanding,High,Good
1256,38,No,Travel_Frequently,594,Research & Development,2,Medical,1760,Female,75,1,Laboratory Technician,Married,2468,15963,4,No,14,80,1,9,4,6,1,0,5,College,High,Medium,Medium,Excellent,Medium,Good
1257,31,Yes,Travel_Rarely,1079,Sales,16,Marketing,1761,Male,70,3,Sales Executive,Married,8161,19002,2,No,13,80,3,10,2,1,0,0,0,Master,Low,High,High,Excellent,Low,Better
1258,29,No,Travel_Rarely,590,Research & Development,4,Technical Degree,1762,Female,91,1,Research Scientist,Divorced,2109,10007,1,No,13,80,1,1,2,1,0,0,0,Bachelor,Very High,Medium,Low,Excellent,High,Better
1259,30,No,Travel_Rarely,305,Research & Development,16,Life Sciences,1763,Male,58,2,Healthcare Representative,Married,5294,9128,3,No,16,80,1,10,3,7,0,1,7,Bachelor,High,Very High,High,Excellent,High,Better
1260,32,No,Non-Travel,953,Research & Development,5,Technical Degree,1764,Male,65,1,Research Scientist,Single,2718,17674,2,No,14,80,0,12,3,7,7,0,7,Master,Medium,High,Medium,Excellent,Medium,Better
1261,38,No,Travel_Rarely,833,Research & Development,18,Medical,1766,Male,60,2,Healthcare Representative,Married,5811,24539,3,Yes,16,80,1,15,2,1,0,1,0,Bachelor,Medium,Low,Very High,Excellent,High,Better
1262,43,Yes,Travel_Frequently,807,Research & Development,17,Technical Degree,1767,Male,38,1,Research Scientist,Married,2437,15587,9,Yes,16,80,1,6,4,1,0,0,0,Bachelor,High,Medium,High,Excellent,Very High,Better
1263,42,No,Travel_Rarely,855,Research & Development,12,Medical,1768,Male,57,1,Laboratory Technician,Divorced,2766,8952,8,No,22,80,3,7,6,5,3,0,4,Bachelor,Medium,High,Medium,Outstanding,Medium,Good
1264,55,No,Travel_Rarely,478,Research & Development,2,Medical,1770,Male,60,5,Research Director,Married,19038,19805,8,No,12,80,3,34,2,1,0,0,0,Bachelor,High,Medium,Low,Excellent,Medium,Better
1265,33,No,Non-Travel,775,Research & Development,4,Technical Degree,1771,Male,90,2,Research Scientist,Divorced,3055,6194,5,No,15,80,2,11,2,9,8,1,7,Bachelor,Very High,High,Medium,Excellent,Very High,Good
1266,41,No,Travel_Rarely,548,Research & Development,9,Life Sciences,1772,Male,94,1,Laboratory Technician,Divorced,2289,20520,1,No,20,80,2,5,2,5,3,0,4,Master,High,High,Low,Outstanding,Medium,Better
1267,34,No,Non-Travel,1375,Sales,10,Life Sciences,1774,Male,87,2,Sales Executive,Divorced,4001,12313,1,Yes,14,80,1,15,3,15,14,0,7,Bachelor,Very High,High,High,Excellent,High,Better
1268,53,No,Non-Travel,661,Research & Development,1,Medical,1775,Female,60,4,Manufacturing Director,Married,12965,22308,4,Yes,20,80,3,27,2,3,2,0,2,Master,Low,Medium,High,Outstanding,Very High,Good
1269,43,No,Travel_Rarely,244,Human Resources,2,Life Sciences,1778,Male,97,1,Human Resources,Single,3539,5033,0,No,13,80,0,10,5,9,7,1,8,Bachelor,Medium,High,Very High,Excellent,Medium,Better
1270,34,No,Travel_Rarely,511,Sales,3,Life Sciences,1779,Female,32,2,Sales Executive,Single,6029,25353,5,No,12,80,0,6,3,2,2,2,2,College,Very High,Low,Very High,Excellent,Low,Better
1271,21,Yes,Travel_Rarely,337,Sales,7,Marketing,1780,Male,31,1,Sales Representative,Single,2679,4567,1,No,13,80,0,1,3,1,0,1,0,Below College,Medium,High,Medium,Excellent,Medium,Better
1272,38,No,Travel_Rarely,1153,Research & Development,6,Other,1782,Female,40,1,Laboratory Technician,Married,3702,16376,1,No,11,80,1,5,3,5,4,0,4,College,Very High,Medium,High,Excellent,Medium,Better
1273,22,Yes,Travel_Rarely,1294,Research & Development,8,Medical,1783,Female,79,1,Laboratory Technician,Married,2398,15999,1,Yes,17,80,0,1,6,1,0,0,0,Below College,High,High,Low,Excellent,High,Better
1274,31,No,Travel_Rarely,196,Sales,29,Marketing,1784,Female,91,2,Sales Executive,Married,5468,13402,1,No,14,80,2,13,3,12,7,5,7,Master,Low,Medium,Very High,Excellent,Low,Better
1275,51,No,Travel_Rarely,942,Research & Development,3,Technical Degree,1786,Female,53,3,Manager,Married,13116,22984,2,No,11,80,0,15,2,2,2,2,2,Bachelor,Low,High,High,Excellent,Very High,Better
1276,37,No,Travel_Rarely,589,Sales,9,Marketing,1787,Male,46,2,Sales Executive,Married,4189,8800,1,No,14,80,2,5,2,5,2,0,3,College,Medium,Medium,Medium,Excellent,Low,Better
1277,46,No,Travel_Rarely,734,Research & Development,2,Medical,1789,Male,46,5,Research Director,Divorced,19328,14218,7,Yes,17,80,1,24,3,2,1,2,2,Master,High,High,Very High,Excellent,High,Better
1278,36,No,Travel_Rarely,1383,Research & Development,10,Life Sciences,1790,Male,90,3,Healthcare Representative,Married,8321,25949,7,Yes,13,80,1,15,1,12,8,5,7,Bachelor,Very High,High,Low,Excellent,Very High,Better
1279,44,Yes,Travel_Frequently,429,Research & Development,1,Medical,1792,Male,99,1,Research Scientist,Divorced,2342,11092,1,Yes,12,80,3,6,2,5,3,2,3,College,High,High,Medium,Excellent,High,Good
1280,37,No,Travel_Rarely,1239,Human Resources,8,Other,1794,Male,89,2,Human Resources,Divorced,4071,12832,2,No,13,80,0,19,4,10,0,4,7,College,High,High,Medium,Excellent,High,Good
1281,35,Yes,Travel_Rarely,303,Sales,27,Life Sciences,1797,Male,84,2,Sales Executive,Single,5813,13492,1,Yes,18,80,0,10,2,10,7,7,7,Bachelor,High,High,Very High,Excellent,Very High,Better
1282,33,No,Travel_Rarely,867,Research & Development,8,Life Sciences,1798,Male,90,1,Research Scientist,Married,3143,6076,6,No,19,80,1,14,1,10,8,7,6,Master,Very High,Very High,Low,Excellent,Medium,Better
1283,28,No,Travel_Rarely,1181,Research & Development,1,Life Sciences,1799,Male,82,1,Research Scientist,Married,2044,5531,1,No,11,80,1,5,6,5,3,0,3,Bachelor,High,High,Very High,Excellent,High,Best
1284,39,No,Travel_Rarely,1253,Research & Development,10,Medical,1800,Male,65,3,Research Director,Single,13464,7914,7,No,21,80,0,9,3,4,3,2,2,Below College,High,High,High,Outstanding,High,Better
1285,46,No,Non-Travel,849,Sales,26,Life Sciences,1801,Male,98,2,Sales Executive,Single,7991,25166,8,No,15,80,0,6,3,2,2,2,2,College,Medium,Medium,Medium,Excellent,High,Better
1286,40,No,Travel_Rarely,616,Research & Development,2,Life Sciences,1802,Female,99,1,Laboratory Technician,Married,3377,25605,4,No,17,80,1,7,5,4,3,0,2,College,High,High,Low,Excellent,Very High,Good
1287,42,No,Travel_Rarely,1128,Research & Development,13,Medical,1803,Male,95,2,Healthcare Representative,Married,5538,5696,5,No,18,80,2,10,2,0,0,0,0,Bachelor,Medium,Very High,Low,Excellent,High,Good
1288,35,No,Non-Travel,1180,Research & Development,2,Medical,1804,Male,90,2,Manufacturing Director,Divorced,5762,24442,2,No,14,80,1,15,6,7,7,1,7,College,Medium,High,Very High,Excellent,High,Better
1289,38,No,Non-Travel,1336,Human Resources,2,Human Resources,1805,Male,100,1,Human Resources,Divorced,2592,7129,5,No,13,80,3,13,3,11,10,3,8,Bachelor,Low,High,Medium,Excellent,Very High,Better
1290,34,Yes,Travel_Frequently,234,Research & Development,9,Life Sciences,1807,Male,93,2,Laboratory Technician,Married,5346,6208,4,No,17,80,1,11,3,7,1,0,7,Master,Very High,High,Low,Excellent,High,Good
1291,37,Yes,Travel_Rarely,370,Research & Development,10,Medical,1809,Male,58,2,Manufacturing Director,Single,4213,4992,1,No,15,80,0,10,4,10,3,0,8,Master,Very High,High,Low,Excellent,Medium,Bad
1292,39,No,Travel_Frequently,766,Sales,20,Life Sciences,1812,Male,83,2,Sales Executive,Divorced,4127,19188,2,No,18,80,1,7,6,2,1,2,2,Bachelor,High,High,Very High,Excellent,Very High,Better
1293,43,No,Non-Travel,343,Research & Development,9,Life Sciences,1813,Male,52,1,Research Scientist,Single,2438,24978,4,No,13,80,0,7,2,3,2,1,2,Bachelor,Low,High,High,Excellent,High,Good
1294,41,No,Travel_Rarely,447,Research & Development,5,Life Sciences,1814,Male,85,2,Healthcare Representative,Single,6870,15530,3,No,12,80,0,11,3,3,2,1,2,Bachelor,Medium,Very High,Medium,Excellent,Low,Bad
1295,41,No,Travel_Rarely,796,Sales,4,Marketing,1815,Female,81,3,Sales Executive,Divorced,10447,26458,0,Yes,13,80,1,23,3,22,14,13,5,Below College,High,High,High,Excellent,Very High,Best
1296,30,No,Travel_Rarely,1092,Research & Development,10,Medical,1816,Female,64,3,Manufacturing Director,Single,9667,2739,9,No,14,80,0,9,3,7,7,0,2,Bachelor,Low,High,High,Excellent,Medium,Better
1297,26,Yes,Travel_Rarely,920,Human Resources,20,Medical,1818,Female,69,1,Human Resources,Married,2148,6889,0,Yes,11,80,0,6,3,5,1,1,4,College,Very High,High,Medium,Excellent,High,Better
1298,46,Yes,Travel_Rarely,261,Research & Development,21,Medical,1821,Female,66,2,Healthcare Representative,Married,8926,10842,4,No,22,80,1,13,2,9,7,3,7,College,Very High,High,Medium,Outstanding,Very High,Best
1299,40,No,Travel_Rarely,1194,Research & Development,1,Life Sciences,1822,Female,52,2,Healthcare Representative,Divorced,6513,9060,4,No,17,80,1,12,3,5,3,0,3,Bachelor,High,High,Very High,Excellent,Very High,Better
1300,34,No,Travel_Rarely,810,Sales,8,Technical Degree,1823,Male,92,2,Sales Executive,Married,6799,22128,1,No,21,80,2,10,5,10,8,4,8,College,Medium,Very High,High,Outstanding,High,Better
1301,58,No,Non-Travel,350,Sales,2,Medical,1824,Male,52,4,Manager,Divorced,16291,22577,4,No,22,80,1,37,0,16,9,14,14,Bachelor,Medium,High,Medium,Outstanding,Very High,Good
1302,35,No,Travel_Rarely,185,Research & Development,23,Medical,1826,Male,91,1,Laboratory Technician,Married,2705,9696,0,No,16,80,1,6,2,5,4,0,3,Master,Medium,Low,High,Excellent,Medium,Best
1303,47,No,Travel_Rarely,1001,Research & Development,4,Life Sciences,1827,Female,92,3,Manufacturing Director,Divorced,10333,19271,8,Yes,12,80,1,28,4,22,11,14,10,Bachelor,High,Medium,Medium,Excellent,High,Better
1304,40,No,Travel_Rarely,750,Research & Development,12,Life Sciences,1829,Female,47,2,Healthcare Representative,Divorced,4448,10748,2,No,12,80,1,15,3,7,4,7,7,Bachelor,Medium,High,Low,Excellent,Medium,Better
1305,54,No,Travel_Rarely,431,Research & Development,7,Medical,1830,Female,68,2,Research Scientist,Married,6854,15696,4,No,15,80,1,14,2,7,1,1,7,Master,Very High,High,Very High,Excellent,Medium,Good
1306,31,No,Travel_Frequently,1125,Sales,7,Marketing,1833,Female,68,3,Sales Executive,Married,9637,8277,2,No,14,80,2,9,3,3,2,2,2,Master,Low,High,Low,Excellent,Very High,Better
1307,28,No,Travel_Rarely,1217,Research & Development,1,Medical,1834,Female,67,1,Research Scientist,Married,3591,12719,1,No,25,80,1,3,3,3,2,1,2,Bachelor,High,High,Low,Outstanding,High,Better
1308,38,No,Travel_Rarely,723,Sales,2,Marketing,1835,Female,77,2,Sales Representative,Married,5405,4244,2,Yes,20,80,2,20,4,4,2,0,3,Master,Medium,Low,Very High,Outstanding,Low,Good
1309,26,No,Travel_Rarely,572,Sales,10,Medical,1836,Male,46,2,Sales Executive,Single,4684,9125,1,No,13,80,0,5,4,5,3,1,2,Bachelor,High,High,Very High,Excellent,Low,Better
1310,58,No,Travel_Frequently,1216,Research & Development,15,Life Sciences,1837,Male,87,4,Research Director,Married,15787,21624,2,Yes,14,80,0,23,3,2,2,2,2,Master,Low,High,High,Excellent,Medium,Better
1311,18,No,Non-Travel,1431,Research & Development,14,Medical,1839,Female,33,1,Research Scientist,Single,1514,8018,1,No,16,80,0,0,4,0,0,0,0,Bachelor,Medium,High,High,Excellent,High,Bad
1312,31,Yes,Travel_Rarely,359,Human Resources,18,Human Resources,1842,Male,89,1,Human Resources,Married,2956,21495,0,No,17,80,0,2,4,1,0,0,0,Doctor,Very High,Very High,Low,Excellent,High,Better
1313,29,Yes,Travel_Rarely,350,Human Resources,13,Human Resources,1844,Male,56,1,Human Resources,Divorced,2335,3157,4,Yes,15,80,3,4,3,2,2,2,0,Bachelor,Low,Medium,Low,Excellent,Very High,Better
1314,45,No,Non-Travel,589,Sales,2,Life Sciences,1845,Female,67,2,Sales Executive,Married,5154,19665,4,No,22,80,2,10,3,8,7,5,7,Master,High,High,High,Outstanding,Medium,Best
1315,36,No,Travel_Rarely,430,Research & Development,2,Other,1847,Female,73,2,Research Scientist,Married,6962,19573,4,Yes,22,80,1,15,2,1,0,0,0,Master,Very High,High,Medium,Outstanding,Very High,Better
1316,43,No,Travel_Frequently,1422,Sales,2,Life Sciences,1849,Male,92,2,Sales Executive,Married,5675,19246,1,No,20,80,1,7,5,7,7,7,7,Master,Low,High,Very High,Outstanding,High,Better
1317,27,No,Travel_Frequently,1297,Research & Development,5,Life Sciences,1850,Female,53,1,Laboratory Technician,Single,2379,19826,0,Yes,14,80,0,6,3,5,4,0,2,College,Very High,High,Very High,Excellent,High,Good
1318,29,No,Travel_Frequently,574,Research & Development,20,Medical,1852,Male,40,1,Laboratory Technician,Married,3812,7003,1,No,13,80,0,11,3,11,8,3,10,Below College,Very High,High,Very High,Excellent,Medium,Best
1319,32,No,Travel_Frequently,1318,Sales,10,Marketing,1853,Male,79,2,Sales Executive,Single,4648,26075,8,No,13,80,0,4,2,0,0,0,0,Master,Very High,High,Very High,Excellent,High,Best
1320,42,No,Non-Travel,355,Research & Development,10,Technical Degree,1854,Male,38,1,Research Scientist,Married,2936,6161,3,No,22,80,2,10,1,6,3,3,3,Master,High,High,High,Outstanding,Medium,Good
1321,47,No,Travel_Rarely,207,Research & Development,9,Life Sciences,1856,Female,64,1,Laboratory Technician,Single,2105,5411,4,No,12,80,0,7,2,2,2,2,0,Master,Medium,High,High,Excellent,High,Better
